BLER,MCS
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000304, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000274, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000247, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000222, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000200, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000180, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000162, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000146, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000131, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000118, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000106, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000096, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000086, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000077, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000070, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000063, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000056, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000051, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000046, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000041, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000037, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000033, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000030, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000027, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000024, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000022, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000020, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000018, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000016, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000014, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000013, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000012, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000010, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000009, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000008, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000008, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000007, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000006, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000006, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000005, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000004, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000004, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000004, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000003, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000003, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000003, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000002, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000002, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000002, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000002, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000002, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000001, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000001, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000001, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000001, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000001, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000001, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000001, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000001, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000001, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000001, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 9
0.000000, 12
0.000000, 12
0.000000, 15
0.000000, 15
0.000000, 18
0.000000, 18
0.000000, 21
0.000000, 21
0.000000, 24
0.000000, 24
0.000000, 27
0.000000, 27
0.000000, 28
0.000000, 28
0.006667, 28
0.000000, 28
0.006000, 28
0.000000, 28
0.005400, 28
0.000000, 28
0.004860, 28
0.000000, 28
0.000000, 28
0.004374, 28
0.000000, 28
0.003937, 28
0.000000, 28
0.003543, 28
0.000000, 28
0.003189, 28
0.000000, 28
0.002870, 28
0.000000, 28
0.002583, 28
0.000000, 28
0.002325, 28
0.000000, 28
0.002092, 28
0.000000, 28
0.008550, 28
0.000000, 28
0.007695, 28
0.000000, 28
0.006925, 28
0.000000, 28
0.006233, 28
0.000000, 28
0.005609, 28
0.000000, 28
0.005048, 28
0.000000, 28
0.004544, 28
0.000000, 28
0.004089, 28
0.000000, 28
0.003680, 28
0.000000, 28
0.003312, 28
0.000000, 28
0.002981, 28
0.000000, 28
0.008933, 28
0.000000, 28
0.008040, 28
0.000000, 28
0.007236, 28
0.000000, 28
0.006512, 28
0.000000, 28
0.005861, 28
0.000000, 28
0.012967, 28
0.000000, 28
0.011670, 28
0.000000, 28
0.010503, 28
0.000000, 28
0.020564, 28
0.000000, 28
0.018508, 28
0.000000, 28
0.016657, 28
0.000000, 28
0.014991, 28
0.000000, 28
0.013492, 28
0.000000, 28
0.012143, 28
0.000000, 28
0.010929, 28
0.000000, 28
0.009836, 28
0.000000, 28
0.008852, 28
0.000000, 28
0.007967, 28
0.000000, 28
0.007170, 28
0.000000, 28
0.013120, 28
0.000000, 28
0.011808, 28
0.000000, 28
0.010627, 28
0.000000, 28
0.009564, 28
0.000000, 28
0.008608, 28
0.000000, 28
0.014890, 28
0.000000, 28
0.013401, 28
0.000000, 28
0.012061, 28
0.000000, 28
0.025141, 28
0.000000, 28
0.022626, 28
0.000000, 28
