BLER,MCS
0.000389, 9
0.000350, 9
0.000315, 9
0.043952, 20
0.000283, 9
0.000255, 9
0.000230, 9
0.039557, 19
0.000207, 9
0.035601, 18
0.000186, 10
0.032041, 19
0.000167, 11
0.028837, 20
0.000151, 12
0.025953, 21
0.000136, 13
0.023358, 22
0.000122, 14
0.021022, 23
0.000110, 15
0.022556, 24
0.007242, 16
0.034442, 25
0.006518, 17
0.122933, 26
0.017630, 18
0.207307, 26
0.065867, 19
0.200717, 25
0.117175, 19
0.184956, 24
0.185458, 19
0.167294, 23
0.166912, 18
0.150564, 22
0.150221, 17
0.135508, 21
0.135199, 16
0.121957, 21
0.121679, 16
0.109761, 21
0.109511, 16
0.098785, 21
0.098560, 16
0.088907, 21
0.088704, 16
0.080016, 21
0.079834, 16
0.072014, 21
0.076612, 16
0.064813, 21
0.068951, 16
0.058332, 21
0.062056, 16
0.052499, 21
0.055850, 16
0.047249, 21
0.050265, 16
0.042524, 22
0.045239, 16
0.038271, 23
0.040715, 17
0.036125, 24
0.047754, 18
0.044549, 25
0.096312, 19
0.130417, 26
0.132835, 19
0.215709, 26
0.215138, 25
0.166920, 19
0.195305, 24
0.171281, 18
0.176601, 23
0.154152, 17
0.158941, 22
0.138737, 16
0.143047, 21
0.124864, 16
0.128742, 21
0.117640, 16
0.115868, 21
0.105876, 16
0.104281, 21
0.095289, 16
0.093853, 21
0.085760, 16
0.084468, 21
0.077184, 16
0.076021, 21
0.069465, 16
0.068419, 21
0.062519, 16
0.061577, 21
0.056267, 16
0.055419, 21
0.050640, 16
0.049877, 21
0.045576, 16
0.044890, 22
0.041019, 17
0.042943, 23
0.048681, 18
0.039482, 24
0.116036, 19
0.049552, 25
0.179432, 19
0.136661, 26
0.167739, 18
0.221328, 26
0.150965, 17
0.213346, 25
0.135868, 16
0.192838, 24
0.122282, 16
0.174388, 23
0.114815, 16
0.156949, 22
0.103334, 16
0.141254, 21
0.093000, 16
0.127955, 21
0.083700, 16
0.115159, 21
0.075330, 16
0.103643, 21
0.067797, 16
0.093279, 21
0.061018, 16
0.083951, 21
0.054916, 16
0.075556, 21
0.049424, 16
0.068000, 21
0.044482, 17
0.061200, 21
0.040034, 18
0.055080, 21
0.117280, 19
0.049572, 21
0.152611, 19
0.044615, 22
0.168600, 18
0.040987, 23
0.156285, 17
0.038555, 24
0.140657, 16
0.047784, 25
0.126591, 16
0.128943, 26
0.113932, 16
0.205111, 26
0.102539, 16
0.210373, 25
0.092285, 16
0.191878, 24
0.083056, 16
0.173524, 23
0.074751, 16
0.156171, 22
0.067276, 16
0.140554, 21
0.060548, 16
0.126499, 21
0.054493, 16
0.113849, 21
0.049044, 16
0.102464, 21
0.044140, 17
0.092218, 21
0.045976, 18
0.082996, 21
0.108045, 19
0.074696, 21
0.150574, 19
0.067227, 21
0.135516, 18
0.060504, 21
0.144187, 18
0.054454, 21
0.140294, 18
0.049008, 21
0.138030, 18
0.044107, 22
0.134572, 18
0.039697, 23
0.157114, 18
0.038269, 24
0.146666, 17
0.044442, 25
0.132000, 17
0.135080, 26
0.118800, 17
0.215015, 26
0.114612, 17
0.209859, 25
0.103151, 17
0.189707, 24
0.092836, 17
0.170736, 23
0.083552, 17
0.153663, 22
0.080197, 17
0.138296, 21
0.072177, 17
0.124467, 21
0.070223, 17
0.112020, 21
0.063200, 17
0.101644, 21
0.062763, 17
0.091480, 21
0.056486, 17
0.082332, 21
0.050838, 17
0.074099, 21
0.045754, 17
0.066689, 21
0.046179, 18
0.060020, 21
0.134418, 19
0.054018, 21
0.220976, 19
0.048616, 21
0.214668, 18
0.043755, 22
0.193201, 17
0.039379, 23
0.173881, 16
0.037122, 24
0.156493, 15
0.043410, 25
0.140844, 14
0.126569, 26
0.126759, 14
0.209073, 26
0.114083, 14
0.205642, 25
0.102675, 14
0.185077, 24
0.092408, 14
0.169091, 23
0.083167, 14
0.153015, 22
0.074850, 14
0.138547, 21
0.067365, 14
0.124692, 21
0.060629, 14
0.112223, 21
0.054566, 14
0.101001, 21
0.049109, 14
0.090901, 21
0.044198, 15
0.081810, 21
0.039778, 16
0.073629, 21
0.045801, 17
0.066266, 21
0.063443, 18
0.059640, 21
0.066622, 18
0.053676, 21
0.059960, 18
0.048308, 21
0.070631, 18
0.043477, 22
0.082615, 18
0.039130, 23
0.088639, 18
0.036050, 24
0.090302, 18
0.050892, 25
0.087154, 18
0.056812, 25
0.093439, 18
0.062140, 25
0.095206, 18
0.065926, 25
0.099322, 18
0.074427, 25
0.116056, 18
0.085612, 25
0.122098, 18
0.093397, 25
0.127535, 18
0.095067, 25
0.120045, 18
0.099579, 25
0.130262, 18
0.137236, 18
0.123512, 18
0.111161, 17
0.108489, 25
0.100045, 16
0.090041, 15
0.081037, 14
0.072933, 13
0.065640, 12
0.059076, 11
0.053168, 10
0.047851, 9
0.043066, 9
0.038760, 9
0.097640, 25
0.034884, 9
0.031395, 9
0.028256, 9
0.025430, 9
0.022887, 9
0.020598, 9
0.018539, 9
0.016685, 9
0.015016, 9
0.013515, 9
0.087876, 24
0.012163, 9
0.010947, 9
0.009852, 9
0.008867, 9
0.007980, 9
0.007182, 9
0.006464, 9
0.005818, 9
0.005236, 9
0.004712, 9
0.079088, 23
0.004241, 9
0.003817, 9
0.003435, 9
0.003092, 9
0.002783, 9
0.002504, 9
0.002254, 9
0.002028, 9
